id,applies_to_nation_input,applies_to_nation_output,reason
045defde-cc95-4d38-beff-05ff14406d4b,true,true,"This document pertains to the issuance of an environmental permit by the Environment Agency, which operates in England. Therefore, it applies specifically to England."
0439ccaf-0357-4790-89dd-2f79ffc82156,true,true,"The report specifically discusses norovirus and rotavirus activity in England, detailing laboratory and outbreak data that are directly relevant to public health monitoring and response strategies in England."
003b96d5-20dd-4fa3-91df-827df2f953b3,true,true,"This document pertains to an environmental permit issued by the Environment Agency, which regulates activities in England under the Industrial Emissions Directive, thus it applies specifically to England."
01821d76-8ebc-4e40-b192-03aac0fe4a2e,true,true,"The document pertains to an environmental permit application process managed by the Environment Agency, which operates in England, hence it applies specifically to England."
0360ccde-8393-41d8-8931-df4c361b83ce,true,true,"This document pertains to a teacher misconduct case involving Mr. Amrinder Singh Pannu, who was employed in Mitcham, London, indicating that it is relevant to England's regulatory framework for teachers."
0260b69c-5787-46cf-a395-a7a890efbe2d,true,true,"The document pertains to the Isle of Wight, which is part of England. It specifically discusses coastal access alongside length reports approved by the Secretary of State under UK law relevant to England."
012792bf-a781-4629-923d-7dae51faef4a,true,true,"The National Travel Survey focuses on personal travel within Great Britain, specifically including England, as data collection for the survey incorporates a random sample of households drawn from England's postcode addresses."
0070f4b2-c94b-4d13-ac79-632f8a4d7f3d,true,true,"The proposed revised TI&A Standard pertains directly to housing and landlord services, which are regulated in England. Therefore, it applies to England and is relevant for all registered housing providers operating within the country."
02d05d9d-0b6f-46aa-91ed-c268af1494f6,true,false,"This document provides guidance on incorporating charity trustees under the Charities Act 2011, which applies specifically to England and does not address provisions relevant to Wales, Scotland, or Northern Ireland. As such, it is tailored solely for the context of English charity law."
04192b32-124f-4f52-9802-fd38ccd61e33,true,true,"The document pertains to an environmental permit application which falls under the jurisdiction of the Environment Agency, responsible for environmental regulation in England."
01bfe6d5-221e-4acc-9ae6-1657acb24313,true,true,"This regulatory judgement pertains to Look Ahead Care and Support Limited, which operates in London and the South East of England, indicating its relevance to England specifically."
01658e3b-4ded-4a9c-b352-f2e006f72bc2,true,true,"This document pertains to the recognition process of Ofqual, which regulates qualifications in England. Therefore, it specifically applies to England."
03dacc49-fb2b-4364-8aa7-5b4237dd6f10,true,true,"This document pertains to an environmental permit application managed by the Environment Agency under the Environmental Permitting (England and Wales) Regulations, indicating its application is specific to England."
00dad4b7-2229-445e-ab74-042b8ef68255,true,true,"The Social Housing Decarbonisation Fund is a UK government scheme that applies specifically to England, as it focuses on social housing stock and energy performance improvements regulated by English legislation."
049130eb-510f-4daa-bce9-0e59f86599d1,true,true,"This document pertains specifically to local councils in Nottinghamshire and Nottingham City, which are located in England, indicating that it applies to England."
04efa864-8188-4669-a661-487513dc86fc,true,true,"The document pertains to an environmental permit application governed by the Environmental Permitting (England and Wales) Regulations 2016, indicating that it applies specifically to England. The mention of the Environment Agency, which operates within England, further confirms its applicability."
018b8674-b346-46a0-b59b-925cb8387a4c,true,true,"This guidance is relevant to all UK government lawyers, including those in England, as it pertains to legal advice and compliance with the law within government operations."
029ebea9-d4de-4f65-8a73-fd2ac28122e2,true,true,"This document pertains to an environmental permit application, which is a regulatory matter under the jurisdiction of the Environment Agency in England, indicating that it applies specifically to England."
0417a3f6-afd2-46a8-8ecf-cfb7392a5ea8,true,true,"This regulatory position statement (RPS) specifically applies to England as it references the Environment Agency, which operates solely in England. Therefore, any rules or guidelines set forth are applicable to English regulations regarding waste management."
038ab441-08f5-4a93-8aae-ebf75364a01c,true,true,"This document pertains to a school located in England, specifically under the jurisdiction of Lincolnshire County Council, which is responsible for admission arrangements in England."
0159b959-578e-4522-bd0d-e81eef29dc9b,false,false,"This document specifically presents data for Northern Ireland, and therefore does not apply to England."
04dae5b2-88b3-49e7-a5a5-2bee56fec1c6,true,true,"This document pertains to an environmental permit issued by the Environment Agency, which operates in England. Therefore, it applies to England."
01aa5f44-2f1a-4ab4-9a18-f2cc1bf7c57c,true,true,"This document pertains to teacher misconduct in England, specifically referencing regulations and procedures that apply within the English education system."
044fe5b9-4813-4a86-8e83-af338066a61f,true,true,"This document relates to the Department for Education (DfE) and provides guidance on exceptional learning support and foundation apprenticeships, which are applicable to England's educational framework."
0100ca4e-d638-48a9-a0e9-13b88dc863d6,true,true,"This document relates to environmental permits and public consultation processes managed by the Environment Agency, which operates in England."
031851eb-0b50-41d4-837e-a1c81730c426,true,true,"The document outlines proposals for local government reorganisation specific to areas within Essex, Southend-on-Sea, and Thurrock, which are all located in England. Therefore, it directly applies to England."
01c9d9fc-4f77-4726-b50f-6e07a6cf3619,true,true,"This document applies to England as it pertains to the regulatory judgement of a social housing provider operating in the East of England, aligning with the governance and financial viability standards set by the relevant English regulatory bodies."
02d536b7-5470-4f96-a373-d20fbc82481f,true,true,"This document specifically pertains to the teacher's pension scheme funding for 16 to 19 education institutions in England, including maintained schools and academies, hence it applies to England."
03a73723-3943-4f54-9d94-3b7f16a1cacb,true,true,"The report specifically discusses RSV maternal vaccination coverage among pregnant women in England, indicating that the findings and recommendations are applicable only to England."
01a71bb9-89f0-462b-8dc5-28b8510e111b,true,true,"This document refers to an environmental permit issued by the Environment Agency, which operates in England. Therefore, it applies specifically to England."
03487b3f-b25e-43ed-bf2d-0c282afe4f4d,true,true,"The Civil Data Visualisation Tool is developed by the Ministry of Justice, which operates in England and includes county court data relevant to civil statistics in England."
0191d87b-82c7-48b8-9006-ea8cde77b5f5,false,true,"This document relates to governmental financial transparency and accountability, which typically encompasses the activities of UK government departments that operate in England. It includes data relevant for public scrutiny and is therefore applicable to England."
02e5c543-73be-4c2f-a69e-a607467d29f4,true,true,"This document pertains to the application for water abstraction, which falls under the jurisdiction of the Environment Agency in England, highlighting the public consultation process relevant to residents and stakeholders in England."
02348936-ebf5-4702-846c-0f0be0e71932,true,true,"This report is relevant to England as it discusses the Building Regulations, particularly Regulation 7, and implications for fire safety, which are specific to English legislation. It also references guidance like Approved Document B that pertains exclusively to building codes in England."
02fc3bc6-a40e-4356-81a5-076d3403adbf,true,true,"This document contains a financial report regarding payments made within specific timeframes, which is relevant to public sector practices in England."
02b5afc8-1e5f-453c-8f10-bb016bb6dd16,true,true,"This guidance specifically refers to the Planning and Compulsory Purchase Act 2004 and related regulations, which govern the planning system in England. Thus, it applies to England."
03806ce2-b783-4020-a1fb-776069d1ca70,true,true,"This document applies to England as it mentions procedures and requirements set forth by Defra (Department for Environment, Food & Rural Affairs), which is a UK government department responsible for environmental protection, food production and standards, agriculture, fisheries, and rural communities in England."
04134d3d-7312-4c93-aa6e-62cf20e54396,true,true,"The document specifically discusses the Building Safety Regulator (BSR) and initiatives related to building safety legislation and resident engagement in high-rise buildings, which is applicable to England as it references the Building Safety Act 2022, legislated for England."
0456bda8-7cac-4132-9faa-01080f61bb12,true,true,"This document pertains to Defra, the Department for Environment, Food and Rural Affairs, which is a UK government department that operates across England. Therefore, it applies to England."
030f205a-89dd-4f80-b2f6-4164d2379b45,true,true,"The document relates to a teacher misconduct panel outcome for a teacher who worked in Milton Keynes, which is located in England. The regulations cited also pertain specifically to England."
04c2d115-1f6a-47c1-9311-d00f2fd78a50,true,true,"This document pertains to an application made to the Environment Agency regarding water abstraction in Derbyshire, which is located in England."
02277b02-c81d-400b-ac06-9eb0e4ecd54c,true,true,"This document pertains to health statistics and initiatives related to mental health in England, as it specifically mentions a mental health register and physical health checks within the context of English healthcare systems."
03ca78b8-18a9-434c-9120-b1c189b4de73,true,true,This document applies to England as it refers specifically to the Environment Agency's regulations and permits which govern waste management and risk assessments in England.
00ad5484-827c-434b-9577-fb11bebf0827,true,true,"This document pertains to the Audit and Risk Assurance Committee of Ofsted, which operates in England and is responsible for ensuring effective governance and accountability in education oversight. The content is specifically focused on activities and reports relevant to English education policy and governance."
0116a887-7aec-4d73-befc-3edcbfdd4a2c,true,true,"This document pertains to an environmental permit application regulated by the Environment Agency, which operates in England and Wales. The specific regulations mentioned and the location (Maidstone, Kent) clearly indicate that it applies to England."
00417bc2-0c87-4c72-b7a9-f269261d14f8,true,true,"This document specifically discusses Building Safety Remediation efforts and associated data that directly pertain to England. It references programmes and initiatives implemented by the UK government that are focused on residential buildings in England, such as the Building Safety Fund and the Cladding Safety Scheme, which address unsafe cladding issues in high-rise buildings over 11 meters in height."
04ae8d1b-d27c-436d-99e9-111c7b871be1,true,true,"This guidance pertains to cattle health management practices which are relevant and applicable in England. It outlines requirements for veterinary testing and reviews that are part of livestock management, an integral aspect of agricultural regulations in the country."
02681277-6bc2-4fff-8654-d1b454ea59c3,true,true,"This document pertains to an environmental permit issued by the Environment Agency, which is responsible for environmental regulation in England."
00ac2157-7aa5-4634-a2be-3e37dcff50c0,false,false,"The document specifically addresses the EU Regulation on General Product Safety (2023/988) as it pertains to Northern Ireland and does not include provisions that apply to England or the other UK nations. Therefore, it does not apply to England."
049e07d0-7e7b-4687-8d66-a0436ffe08e2,false,true,"The document pertains to electricity transmission licensing in the context of offshore wind energy, which is regulated at the national level in the UK, including England."
013ccb39-8159-4945-ad80-2cfeb2c6449c,true,true,"The document refers to a teacher misconduct panel outcome in Worcestershire, which is located in England. It cites regulations specifically applicable to England, indicating that it pertains to the governance of the teaching profession within that nation."
03125fca-2dd0-40eb-ad04-e1262743c48e,true,true,"The document specifically relates to young offender institutions, which are a part of the criminal justice system in England, and thus is applicable to England."
01840d47-cd10-445f-a618-b2ccca37846a,true,true,"This document pertains to further education policies and funding mechanisms specifically outlined by the Department for Education (DfE), which is responsible for education in England. Therefore, it applies to England."
0198a492-e3c6-41c1-8c40-2ca70138d31e,true,true,"This document pertains to South Cambridgeshire District Council, which is located in England. Therefore, it applies to England."
04224b9e-88b0-4a12-9794-4e1264aef06c,true,true,"This guidance relates to NHS continuing healthcare, which is a service managed by the National Health Service in England. Therefore, it specifically applies to England."
007b39fa-2a88-43f1-b002-61591f77b25d,true,true,"The definitions provided specifically pertain to student loans and higher education finance mechanisms that are administered under the regulatory framework applicable in England. Therefore, it is relevant and applicable to England."
00db0313-33d2-4356-aa11-c1f4ff0c1532,true,true,"This document pertains to regulatory position statements issued by the Environment Agency, which operates in England. Therefore, it applies specifically to England."
02153dcc-bfb8-4fd8-a0c9-16cb295e669e,true,true,"This document pertains to business rates, which are a part of local taxation in England, specifically governed by legislation that applies to England."
004d1153-9e78-41d6-a540-77d6e9d5b1a2,true,true,"The Planning Inspectorate operates as part of the UK Government and its functions directly relate to planning matters in England. Therefore, the contents of the board meeting minutes pertain specifically to England."
040e5c20-0f52-45d1-b146-c4ecf6fb3f2e,true,true,"The document outlines licensing and labelling requirements for parallel imports that apply to Great Britain, which includes England, Scotland, and Wales, indicating that it is relevant to England."
043471a3-d4bf-4722-a8c5-c72698cfa723,true,true,"This document pertains to an environmental permit application regulated by the Environment Agency, which operates in England. The references to the Environmental Permitting (England and Wales) Regulations 2016 indicate its jurisdiction includes England."
03f79d70-f4ec-4f0f-b9b2-c319b305203d,true,true,"This document specifically reports on the surveillance of COVID-19, influenza, and respiratory viruses in England, making it applicable to England."
040a4f0c-8ce5-46f1-9d68-2f4b53eab448,true,true,"The document pertains to an environmental permit application processed under regulations specific to England, therefore it applies to England."
00574f32-5f13-4bc6-8cfc-f2d781e91ca1,true,true,"This document applies to England as it involves an environmental permit application process governed by the Environment Agency, which operates within England for matters related to waste management, water discharge, and related environmental activities."
0296d7d5-e488-47c0-a387-a26f196db161,true,true,"This guidance specifically addresses early years funding and data collection for local authorities in England, outlining how financial allocations and data submissions are to be managed for early years provision."
001f4b29-ce30-4d49-a84d-6d0ae92a9db6,false,false,"The document specifically presents data related to the prison population of Northern Ireland, which does not apply to England."
018b6e86-aa2a-4bbd-b1dd-94bcad2d8819,true,true,"The application for an environmental permit pertains to regulations under the Environmental Permitting (England and Wales) Regulations 2016, indicating that it applies to England. The specified address is located in the UK, confirming its relevance to England."
006a14eb-3eef-46ec-9aa6-974494abf6c5,false,false,This document pertains specifically to Northern Ireland and does not apply to England.
04480499-13ca-486a-91dc-b4c609c93b7f,true,true,"The document pertains specifically to the evaluation of the European Social Fund programme in England, which is managed by the Department for Work and Pensions (DWP). Therefore, it is applicable to England only."
039d8b1c-e478-41a3-95c9-700558e85328,true,true,"The document provides financial data specifically related to capital expenditure and receipts from local authorities, which is under the jurisdiction of local government in England. The statistics presented and the references to local authority frameworks indicate that this release is applicable to England."
018d219e-df1b-4ea9-ac28-847a6447acb1,true,true,"The document pertains to the early years national funding formulas in England, detailing the methodology used to calculate funding for local authorities for early years education and childcare. This specific funding arrangement, including the entitlements and calculations mentioned, is applicable only within the jurisdiction of England."
037a5d4d-147b-4de3-bf0c-826ee20bafdf,true,true,"This document pertains to an environmental permit issued by the Environment Agency, which regulates environmental matters in England specifically, including industrial emissions and surrenders related to permits."
03cf7bff-928d-4d9f-a585-edd0b1b24f72,true,true,"This document relates to a disciplinary action taken against an insolvency practitioner in England, as the Insolvency Practitioner Association (IPA) operates primarily under the laws and regulations applicable in England. Consequently, it is relevant for practitioners operating under English insolvency laws."
03550f76-4975-461e-b027-d7612dbb8cd5,true,true,"The document specifically addresses changes to the King Charles III England Coast Path on the Isle of Wight, which is part of England."
04c9689c-5360-4ede-b3fc-8c71df2e81e5,true,true,"The document pertains to adult social care providers and local authority funding, which are primarily the responsibility of local government in England. Therefore, this information is applicable to England."
00d4e16f-b8a5-40f1-abfb-5f58563481e4,true,true,"This document pertains to an environmental permit application under the Environment Agency, which operates in England. Therefore, it applies specifically to England."
045d2c47-27d8-4247-a802-847d39de92b9,true,true,"The Civil Justice statistics pertain to the justice systems in England and Wales, as specified in the document. The emphasis on civil courts, judicial reviews, and privacy injunctions suggests direct relevance to England's legal framework, justifying its application to England."
0107f815-ca21-43d7-a8ab-bc5684740af4,true,true,"This document pertains to an environmental permit application managed by the Environment Agency, which is the regulatory body for England. Therefore, it is applicable to England."
02486a0c-e7fa-49a0-8586-62f92ba2990f,true,true,"This document specifically mentions that laboratories in England have a statutory duty to notify the UK Health Security Agency regarding the identification of certain causative agents, indicating that the content pertains directly to England."
0033e1f0-6c6a-4026-9036-2daf9ed3f6a1,true,true,"The document pertains to an environmental permit application regulated under the Environmental Permitting (England and Wales) Regulations 2016, which demonstrates its applicability to England."
0298f7d0-2205-4851-884d-8f6c73f8ec96,true,true,"This document pertains to an environmental permit application regulated by the Environment Agency, which operates in England, making it applicable to England."
0024179c-321d-4ddb-b7fb-4f7ec2a84dc3,true,true,"The document pertains to an environmental permit application handled by the Environment Agency, which operates in England. Therefore, it specifically applies to England."
02b4f70b-d651-427c-a5bc-6b91513b6332,true,true,The document discusses roadside breath tests and motoring offences statistics specifically referencing police activity and laws relevant to England and Wales.
00d09810-c7e1-4190-8e18-5e9d1a1e7c11,true,true,"The document specifically addresses Council Tax and non-domestic rates, which are local government responsibilities in England."
018e0689-b972-4bb8-a26d-de8e9537a967,true,true,"The document discusses the water quality monitoring and regulations pertaining to abandoned metal mines as set by the Environment Agency, which operates in England. Specific environmental targets and regulations mentioned are aligned with English law, making it applicable to England."
01e4b719-6ed4-45cf-95a9-8dbd93c986be,true,true,"The document relates to a primary school located in Brighton and Hove, which is in England. Therefore, it applies to England."
04527076-044f-42a6-b307-7750fceee136,true,true,"The document details a service launched by HM Prison and Probation Service (HMPPS), which operates across England. Since HMPPS is a part of the criminal justice system in England, the evaluation of the Community Accommodation Service Tier 3 (CAS3) pertains specifically to England."
025f9294-117d-44d8-86b2-17f03ee1e6b8,true,true,"The document specifically includes statistics about the stock of domestic properties and Council Tax bands in England and states that the data relates to England and Wales, indicating its applicability to England."
0328067b-6342-4130-821f-d8ba6b5f0462,true,true,"Il documento fornisce informazioni dettagliate sullo screening della cervice uterina, che è un programma di salute pubblica gestito dal NHS, specifico per l'Inghilterra. Le procedure, le linee guida, e le informazioni sui diritti degli individui riguardo allo screening si riferiscono direttamente ai cittadini e residenti dell'Inghilterra."
00c3b6cb-1dc9-4d53-b758-adafe9cc011c,true,true,"The document provides statistics and insights related to the Criminal Justice System, which is administered by the Ministry of Justice in England. Therefore, it specifically applies to England."
02d30d86-bf99-40d9-9ab9-e9ef5bae54f6,true,true,"The Local Growth Fund and Getting Building Fund primarily operate under UK government policy related to England's local economic development. Therefore, this document specifically applies to England."
02c5e740-e820-4f56-b7f6-0c744a301f70,true,true,"This document pertains to an environmental permit application managed by the Environment Agency, which operates in England. Therefore, it applies specifically to England."
03ff3fa3-f245-4ee0-a34d-fdbde877c97b,true,true,"The document specifically includes data and information pertaining to England, Wales, and Northern Ireland regarding enteric fever cases in 2023, indicating its relevance to England."
01323830-2fc3-4c68-85c8-d2ac786df5a6,true,true,"This document pertains to the Education and Skills Funding Agency (ESFA) regulations and funding guidance which apply specifically to providers in England. It references funding mechanisms, reporting obligations, and qualification achievement rates that are relevant to the English education system."
