id,applies_to_nation_input,applies_to_nation_output,reason
00ad697c-3165-4d1f-abd2-a9c59e4f42f1,false,false,"This document pertains to the UK Health Security Agency and various senior positions within health departments that primarily operate under the jurisdiction of the UK government; therefore, it does not apply specifically to Scotland, which has its own health management systems."
0006ebeb-c4d8-4e56-928a-69873d74f9fc,false,false,"This report specifically focuses on hepatitis B in the South West of England and does not include data or information relevant to Scotland. Health strategies and surveillance data for hepatitis B may differ across the UK regions, indicating a separate context and administrative framework in Scotland."
01e5a4ae-0e07-42f8-b5ea-caef2d1fa0cb,false,false,"The content refers specifically to cervical screening invitations within the UK's National Health Service, which is applicable to England, but does not specifically include or reference Scotland's healthcare system or practices."
000a8deb-3aba-4a58-92a2-765bfb37125e,false,false,"This document specifically concerns local authority budget data for England, and does not apply to Scotland or any other UK nations."
03485494-08d2-426b-9d93-8d6030a2d2a8,false,false,"This document pertains specifically to teacher misconduct in England, as indicated by references to the Teachers’ Disciplinary (England) Regulations 2012 and the location of the teacher's employment in Dewsbury, West Yorkshire. It does not apply to Scotland."
01e05d1e-ccb0-4afc-899c-b9f651f1f98b,false,false,"The document pertains to a development consent order issued under the Planning Act 2008, which applies only to England and Wales. Scotland has its own separate planning legislation and processes."
0400c368-b600-4253-b2e9-cf5960d70484,true,false,"The document specifically addresses procedures related to heat networks in England and does not extend to Scotland, where separate regulations and policies govern energy systems."
0258996c-97f7-48d9-9b60-0b502b441cba,false,false,"This document pertains specifically to environmental permitting under the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland. Environmental permitting in Scotland is governed by separate legislation."
00b0860c-e788-4555-a0b7-1773b6540c4b,false,false,"This document pertains to a permit surrender issued by the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland or any other nation in the UK."
01a9b2f9-4c79-4316-8403-e2eadffbf045,false,false,"This publication specifically pertains to Northern Ireland, and does not apply to Scotland."
03f84f23-23c4-4e61-9003-eefce2db9c08,false,false,The report specifically mentions surveillance systems and data relevant to England only and does not include information or findings pertaining to Scotland.
04878fe6-0001-443c-9591-b0a7db7eb004,false,false,"This document pertains to recruiting governors and academy trustees within England primarily, as it references specific services and initiatives associated with the Department for Education (DfE) and does not mention any distinct regulations or frameworks applicable to Scotland."
02543a80-b4bc-4baf-ac8b-a194d2c0711f,false,false,"This document specifically addresses childcare settings and regulations in England, particularly relating to the Early Years Foundation Stage (EYFS), which does not apply to Scotland."
01e925e5-f5e1-4a04-a371-e02fd5b86a49,false,false,"This document specifically outlines actions related to the Countryside Stewardship Higher Tier and Sustainable Farming Incentive, which are not applicable to Scotland as agricultural funding frameworks and schemes in Scotland are administered separately by the Scottish Government."
0341bff1-42aa-4a92-9327-0c7491f618e5,false,false,"This document specifically discusses energy use on farms in England and relates to the Farm Business Survey, which is focused only on English farm businesses. It does not include or apply to Scotland, Wales, or Northern Ireland."
02c7ba37-5b98-4a2e-bd37-1a6dd3fc9e8e,false,false,"This report explicitly covers data and regulations pertaining to England only and does not mention any equivalent legislation, data collection, or public health frameworks relevant to Scotland."
045defde-cc95-4d38-beff-05ff14406d4b,false,false,"This document pertains to an environmental permit issued by the Environment Agency, which operates in England. It does not apply to Scotland as environmental regulation is managed separately by the Scottish Environment Protection Agency (SEPA) there."
0439ccaf-0357-4790-89dd-2f79ffc82156,false,false,This report specifically provides data and surveillance on norovirus and rotavirus activity in England only. It does not mention Scotland or include any data relevant to Scottish health services or statistics.
003b96d5-20dd-4fa3-91df-827df2f953b3,false,false,"This document pertains to the Environment Agency's regulations in England, specifically related to environmental permits under the Industrial Emissions Directive. It does not apply to Scotland, as environmental permitting in Scotland is managed by the Scottish Environment Protection Agency (SEPA)."
01821d76-8ebc-4e40-b192-03aac0fe4a2e,false,false,"This document relates to an environmental permit application managed by the Environment Agency, which oversees environmental regulation in England. It does not apply to Scotland, where the Scottish Environment Protection Agency (SEPA) is responsible for such permits."
0360ccde-8393-41d8-8931-df4c361b83ce,false,false,"This document pertains specifically to the regulatory framework for teacher misconduct in England, as indicated by references to the Teachers’ Disciplinary (England) Regulations 2012. It does not apply to Scotland, which has its own distinct educational and regulatory system."
0260b69c-5787-46cf-a395-a7a890efbe2d,false,false,"This document pertains specifically to the Isle of Wight, which is part of England. It does not apply to Scotland or any of its governmental frameworks or procedures."
012792bf-a781-4629-923d-7dae51faef4a,false,false,"The National Travel Survey (NTS) primarily encompasses travel data for Great Britain, which does not include Scotland, as it has its own separate transport and statistical frameworks. Therefore, this document does not apply to Scotland."
0070f4b2-c94b-4d13-ac79-632f8a4d7f3d,false,false,"The document pertains to standards and regulations for registered providers of social housing in England and does not apply to Scotland, where housing policies and regulations are governed by different frameworks."
02d05d9d-0b6f-46aa-91ed-c268af1494f6,false,false,"This guidance pertains specifically to the incorporation of charity trustees under the Charities Act 2011, which is legislation applicable to England and Wales, and does not apply to Scotland, where charity law is governed by separate legislation, namely the Charities and Trustee Investment (Scotland) Act 2005."
04192b32-124f-4f52-9802-fd38ccd61e33,false,false,"This document pertains to the Environment Agency and environmental permits specific to England. It does not apply to Scotland, where environmental regulation is managed by the Scottish Environment Protection Agency (SEPA)."
01bfe6d5-221e-4acc-9ae6-1657acb24313,false,false,"This document pertains specifically to Look Ahead Care and Support Limited, which operates in London and the South East of England. The regulatory framework described and the entities involved do not extend to Scotland, as housing regulation is managed separately in Scotland under its own legislative framework."
01658e3b-4ded-4a9c-b352-f2e006f72bc2,false,false,"This document pertains specifically to the Office of Qualifications and Examinations Regulation (Ofqual), which operates in England. The regulation and recognition processes outlined do not apply to Scotland, as qualifications and examinations are overseen by the Scottish Qualifications Authority (SQA) and other regional bodies."
03dacc49-fb2b-4364-8aa7-5b4237dd6f10,false,false,"This document pertains specifically to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland."
00dad4b7-2229-445e-ab74-042b8ef68255,false,false,"The Social Housing Decarbonisation Fund primarily applies to England, as it is administered by an English government department and focuses on social housing within English local authorities. Therefore, it does not apply to Scotland."
049130eb-510f-4daa-bce9-0e59f86599d1,false,false,"This document is focused solely on local government reorganisation in Nottinghamshire, England, and does not pertain to Scotland or its governance structures."
04efa864-8188-4669-a661-487513dc86fc,false,false,"This document relates specifically to an environmental permit application governed by the Environmental Permitting Regulations for England and Wales, and does not pertain to Scotland or its regulatory framework."
018b8674-b346-46a0-b59b-925cb8387a4c,false,false,"This guidance primarily pertains to the UK government legal framework and duties, which may not directly apply to Scotland, as Scotland has its own legal system and distinct legal profession governed by separate rules and regulations."
029ebea9-d4de-4f65-8a73-fd2ac28122e2,false,false,"This document pertains to environmental permit applications managed by the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland."
0417a3f6-afd2-46a8-8ecf-cfb7392a5ea8,false,false,"This regulatory position statement (RPS) specifically refers to the Environment Agency, which operates in England. Therefore, it does not apply to Scotland, as Scotland has its own environmental regulatory framework that is governed by the Scottish Environment Protection Agency (SEPA)."
038ab441-08f5-4a93-8aae-ebf75364a01c,false,false,"This document pertains to a specific decision made by Lincolnshire County Council regarding admission arrangements for a primary school in England. It does not apply to Scotland, as education policies and admission arrangements are managed separately in Scotland."
0159b959-578e-4522-bd0d-e81eef29dc9b,false,false,"This document specifically pertains to Northern Ireland and does not apply to Scotland. Each nation within the UK has its own legal system and court processes, making this information relevant only to Northern Ireland."
04dae5b2-88b3-49e7-a5a5-2bee56fec1c6,false,false,"This document pertains to an environmental permit issued by the Environment Agency, which operates in England. Environmental regulations in Scotland are managed by the Scottish Environment Protection Agency (SEPA), thus this document does not apply to Scotland."
01aa5f44-2f1a-4ab4-9a18-f2cc1bf7c57c,false,false,"This document pertains specifically to the Teachers’ Disciplinary (England) Regulations 2012, which are applicable only in England and do not extend to Scotland."
044fe5b9-4813-4a86-8e83-af338066a61f,false,false,"This document specifically addresses policies and updates related to further education and foundation apprenticeships in England. It does not mention or apply to Scotland, which has a separate educational system and framework."
0100ca4e-d638-48a9-a0e9-13b88dc863d6,false,false,"The document pertains to the Environment Agency, which operates in England and does not apply to Scotland, where separate environmental regulations and agencies exist."
031851eb-0b50-41d4-837e-a1c81730c426,false,false,"This consultation and the proposed local government reorganisations pertain exclusively to areas within England, specifically Essex, Southend-on-Sea, and Thurrock, and do not impact Scotland."
01c9d9fc-4f77-4726-b50f-6e07a6cf3619,false,false,"The regulatory judgement concerns Hundred Houses Society Limited, which operates in the East of England and South East regions, and does not indicate any relevance to Scotland's social housing regulations or landlords."
02d536b7-5470-4f96-a373-d20fbc82481f,false,false,"This guidance applies to England only, as it pertains to the Department for Education and the Education and Skills Funding Agency, which are English government entities. The education system and funding mechanisms differ significantly in Scotland."
03a73723-3943-4f54-9d94-3b7f16a1cacb,false,false,"This report specifically addresses RSV maternal vaccination coverage in England, and does not include data or applicability to Scotland or any other nation of the UK."
01a71bb9-89f0-462b-8dc5-28b8510e111b,false,false,"This document pertains to environmental permitting issued by the Environment Agency, which operates in England only. It does not affect Scotland, as environmental permitting in Scotland is managed by the Scottish Environment Protection Agency (SEPA)."
03487b3f-b25e-43ed-bf2d-0c282afe4f4d,false,false,The document pertains specifically to Civil courts statistics and the data visualisation tool developed by the Ministry of Justice in England. It does not reference or apply to Scottish civil court systems or statistics.
0191d87b-82c7-48b8-9006-ea8cde77b5f5,true,false,"This document pertains to UK government departmental spending and typically reflects policies and practices relevant to England. While budgetary practices may inform Scottish government decisions, this specific report does not directly apply to Scotland, which has its own separate budgeting and spending mechanisms."
02e5c543-73be-4c2f-a69e-a607467d29f4,false,false,"This document pertains to the activities of the Environment Agency, which regulates water management in England. Scotland has its own regulatory body, the Scottish Environment Protection Agency (SEPA), and follows different legislation regarding water abstraction and impoundment."
02348936-ebf5-4702-846c-0f0be0e71932,false,false,"This report pertains specifically to building regulations and fire safety in England. It discusses changes to Regulation 7 of the Building Regulations, which are applicable exclusively in England and do not apply to Scotland, where separate regulations govern building safety."
02fc3bc6-a40e-4356-81a5-076d3403adbf,false,false,The document specifically contains financial reporting data that likely pertains to an administrative body or entity operating in the context of England and does not indicate applicability to Scotland's distinct legal and financial systems.
02b5afc8-1e5f-453c-8f10-bb016bb6dd16,false,false,"This guidance pertains specifically to the planning and local authority context in England and references legislation that is not applicable in Scotland, such as the Planning and Compulsory Purchase Act 2004."
03806ce2-b783-4020-a1fb-776069d1ca70,true,false,"This document is specifically about regulations concerning the manufacture or supply of microchips for exported birds, which apply only to England, and possibly to Northern Ireland. It does not mention specific regulations or adaptations for Scotland."
04134d3d-7312-4c93-aa6e-62cf20e54396,false,false,"This document pertains specifically to England's Building Safety Regulator and the implementation of the Building Safety Act 2022. It does not mention or address any specific regulations, frameworks, or concerns relevant to Scotland."
0456bda8-7cac-4132-9faa-01080f61bb12,false,false,"This document pertains specifically to the Department for Environment, Food & Rural Affairs (Defra) in England, and does not apply to Scotland as it has its own devolved administration responsible for environmental matters."
030f205a-89dd-4f80-b2f6-4164d2379b45,false,false,"This document pertains specifically to a teacher based in Milton Keynes, which is located in England, and references regulations that apply only to England."
04c2d115-1f6a-47c1-9311-d00f2fd78a50,false,false,"This document specifically pertains to the Environment Agency and water abstraction issues in England, particularly in Derbyshire. It does not apply to Scotland, which has a separate regulatory framework for water resources managed by the Scottish Environment Protection Agency."
02277b02-c81d-400b-ac06-9eb0e4ecd54c,false,false,This document specifically pertains to data on physical health checks for individuals with severe mental illness in England and does not reference or include Scotland's healthcare system or policies.
03ca78b8-18a9-434c-9120-b1c189b4de73,false,false,"This document pertains specifically to England as it references the Environment Agency and standard rules permits applicable in England. Environmental regulations and waste management practices can differ in Scotland, where the Scottish Environment Protection Agency (SEPA) governs such matters."
00ad5484-827c-434b-9577-fb11bebf0827,false,false,"This document pertains to Ofsted, which operates within England and is specifically focused on education and children's services in England. Therefore, it does not apply to Scotland."
0116a887-7aec-4d73-befc-3edcbfdd4a2c,false,false,"This document pertains specifically to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, which does not apply to Scotland, as Scotland has its own separate environmental permitting legislation."
00417bc2-0c87-4c72-b7a9-f269261d14f8,false,false,"This document does not apply to Scotland as it specifically focuses on building safety remediation data and regulations in England and Northern Ireland. Scotland has its own building regulations and safety standards, separate from those outlined in this data release."
04ae8d1b-d27c-436d-99e9-111c7b871be1,false,false,"This document specifically addresses agricultural practices and funding eligibility for cattle in England, which may not align with Scotland's distinct agricultural policy framework."
02681277-6bc2-4fff-8654-d1b454ea59c3,false,false,"This document pertains to an environmental permit issued by the Environment Agency in England, which does not apply to Scotland as it has its own environmental regulatory framework."
00ac2157-7aa5-4634-a2be-3e37dcff50c0,false,false,"This document specifically discusses the application of the EU Regulation on General Product Safety in Northern Ireland only, and does not extend to Scotland or other UK nations."
049e07d0-7e7b-4687-8d66-a0436ffe08e2,true,true,"The document relates to the Seagreen Wind Energy project, which is located off the coast of Scotland, thus it is relevant to Scotland."
013ccb39-8159-4945-ad80-2cfeb2c6449c,false,false,"This document pertains specifically to the Teachers’ Disciplinary (England) Regulations 2012, which apply solely to England and not to Scotland, Wales, or Northern Ireland."
03125fca-2dd0-40eb-ad04-e1262743c48e,false,false,"This document focuses on policies and action plans related to young offender institutions in England and Wales, which are specific to the jurisdiction of those nations and do not extend to Scotland."
01840d47-cd10-445f-a618-b2ccca37846a,false,false,"The content pertains to England's Department for Education, focusing on post-16 education and funding arrangements specific to England, and does not apply to Scotland."
0198a492-e3c6-41c1-8c40-2ca70138d31e,false,false,"This document pertains specifically to South Cambridgeshire District Council in England, which does not have implications for Scotland or any of the other UK nations."
04224b9e-88b0-4a12-9794-4e1264aef06c,false,false,"This guidance pertains specifically to NHS services in England, and does not apply to Scotland as healthcare policies and regulations are legislated separately in Scotland."
007b39fa-2a88-43f1-b002-61591f77b25d,false,false,"The document specifically defines terms related to loan schemes and regulations that apply solely within the context of England, including references to English educational systems and regulations. Scotland has its own separate education and student loan frameworks."
00db0313-33d2-4356-aa11-c1f4ff0c1532,false,false,"This regulatory position statement (RPS) is specific to the Environment Agency in England, and does not apply to Scotland. Regulatory frameworks for waste management and environmental compliance are governed separately in Scotland by SEPA (Scottish Environment Protection Agency), which has different rules and requirements."
02153dcc-bfb8-4fd8-a0c9-16cb295e669e,false,false,"This document does not apply to Scotland because business rates and non-domestic rates are managed separately in Scotland, with different legislation and frameworks governing business rates retention."
004d1153-9e78-41d6-a540-77d6e9d5b1a2,false,false,"The document pertains specifically to the Planning Inspectorate, which operates across England and is under the remit of the Department for Levelling Up, Housing and Communities (DLUHC). Therefore, it does not apply to Scotland."
040e5c20-0f52-45d1-b146-c4ecf6fb3f2e,true,true,"The document outlines regulations regarding parallel import licenses that apply specifically to Great Britain, including Scotland, as well as Northern Ireland. Since Scotland is part of Great Britain, the guidance and changes referenced within the document apply to it."
043471a3-d4bf-4722-a8c5-c72698cfa723,false,false,"This document pertains specifically to an environmental permit application regulated by the Environment Agency, which oversees environmental permitting in England and Wales only. Scotland has its own regulatory body for environmental matters, the Scottish Environment Protection Agency (SEPA). Therefore, this document does not apply to Scotland."
03f79d70-f4ec-4f0f-b9b2-c319b305203d,false,false,"The report specifically addresses surveillance systems and data pertaining to health issues in England only, and does not include information or statistics relevant to Scotland or any other nations of the UK."
040a4f0c-8ce5-46f1-9d68-2f4b53eab448,false,false,"This document pertains specifically to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, which do not apply in Scotland. Environmental permitting in Scotland is governed by separate legislation."
00574f32-5f13-4bc6-8cfc-f2d781e91ca1,false,false,This document pertains to an environmental permit application governed by regulations applicable in England. Scotland has its own regulatory framework for environmental permits and does not fall under the jurisdiction of the Environment Agency.
0296d7d5-e488-47c0-a387-a26f196db161,false,false,"This guidance specifically pertains to local authorities and early years providers in England, and does not apply to Scotland, which has its own education and early years funding frameworks managed by the Scottish Government."
001f4b29-ce30-4d49-a84d-6d0ae92a9db6,false,false,"This document specifically focuses on the prison population data for Northern Ireland, thus it does not apply to Scotland."
018b6e86-aa2a-4bbd-b1dd-94bcad2d8819,false,false,"This document refers specifically to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland. Scotland has its own environmental regulatory framework managed by the Scottish Environment Protection Agency (SEPA)."
006a14eb-3eef-46ec-9aa6-974494abf6c5,false,false,"The document specifically refers to monthly death statistics for Northern Ireland, which means it does not apply to Scotland."
04480499-13ca-486a-91dc-b4c609c93b7f,false,false,"This document pertains specifically to the European Social Fund programme in England, and the Department for Work and Pensions (DWP) is the managing authority. Therefore, it does not apply to Scotland, where a separate programme and evaluation would be administered."
039d8b1c-e478-41a3-95c9-700558e85328,false,false,"The document pertains specifically to local authority capital expenditure and receipts in England and does not apply to Scotland, as local authority structures and financial regulations differ across the UK. Scotland has its own system of governance and fiscal procedures."
018d219e-df1b-4ea9-ac28-847a6447acb1,false,false,This document pertains to early years funding formulas in England specifically and does not apply to Scotland as education funding and entitlements for early years are governed under Scotland's separate legislative framework.
037a5d4d-147b-4de3-bf0c-826ee20bafdf,false,false,"This document pertains to an environmental permit issued by the Environment Agency, which governs activities in England only. Therefore, it does not apply to Scotland."
03cf7bff-928d-4d9f-a585-edd0b1b24f72,true,false,"This document pertains to the regulation of insolvency practitioners in the UK and is governed by the IPA, which primarily operates under English law. Therefore, it does not apply to Scotland, where insolvency matters are regulated by different legislation."
03550f76-4975-461e-b027-d7612dbb8cd5,false,false,"This document specifically pertains to changes in the England Coast Path on the Isle of Wight, which is part of England, and thus does not apply to Scotland."
04c9689c-5360-4ede-b3fc-8c71df2e81e5,false,false,"The document pertains specifically to adult social care funding and policies in England, as it references local authorities and funding mechanisms that are not applicable in Scotland, where social care is managed under different regulations and frameworks."
00d4e16f-b8a5-40f1-abfb-5f58563481e4,false,false,"This document pertains to regulations and processes governed by the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland."
045d2c47-27d8-4247-a802-847d39de92b9,false,false,"This document outlines Civil Justice statistics and the quality assurance processes of the Ministry of Justice, which primarily pertain to the jurisdictions of England and Wales. Therefore, it does not apply to Scotland, where the legal and statistical systems are distinct."
0107f815-ca21-43d7-a8ab-bc5684740af4,false,false,"This document pertains to environmental permit applications regulated by the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland, where environmental regulation is managed by the Scottish Environment Protection Agency (SEPA)."
02486a0c-e7fa-49a0-8586-62f92ba2990f,false,false,"This document specifically concerns laboratories in England and pertains to statutory notifications to the UK Health Security Agency, implying it does not apply to Scotland."
0033e1f0-6c6a-4026-9036-2daf9ed3f6a1,false,false,"The document relates specifically to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, which does not apply to Scotland as it has its own regulatory framework for environmental permits."
0298f7d0-2205-4851-884d-8f6c73f8ec96,false,false,"This application is specific to England and operates under the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland."
0024179c-321d-4ddb-b7fb-4f7ec2a84dc3,false,false,"This document pertains to an environmental permit application handled by the Environment Agency, which operates in England. It does not apply to Scotland, as environmental governance and permitting processes are managed separately by the Scottish Environment Protection Agency (SEPA)."
02b4f70b-d651-427c-a5bc-6b91513b6332,false,false,"This document specifically pertains to statistics and police procedures in England and Wales, and does not apply to Scotland."
00d09810-c7e1-4190-8e18-5e9d1a1e7c11,false,false,"This document specifically pertains to Council Tax and non-domestic rates collection in England, and does not apply to Scotland, Wales, or Northern Ireland, as these nations have separate systems for local taxation."
018e0689-b972-4bb8-a26d-de8e9537a967,false,false,"This document pertains specifically to England and includes data and regulations set by the Environment Agency and the Environmental Targets (Water) (England) Regulations 2023, which do not apply to Scotland. Scotland has its own separate environmental regulations and management practices."
01e4b719-6ed4-45cf-95a9-8dbd93c986be,false,false,"This document pertains specifically to a primary school in Brighton and Hove, which is located in England. Admission arrangements in Scotland are governed by different laws and procedures, thus this document does not apply to Scotland."
04527076-044f-42a6-b307-7750fceee136,false,false,"This document pertains to the Community Accommodation Service Tier 3 (CAS3) implemented by HM Prison and Probation Service (HMPPS), which operates in England and Wales. It does not apply to Scotland as it has a separate criminal justice system and different probation services."
025f9294-117d-44d8-86b2-17f03ee1e6b8,false,false,"This document specifically states that the statistics and analyses pertain only to England and Wales, with mention that property valuations for Council Tax are not conducted in Scotland, where different valuation laws apply."
0328067b-6342-4130-821f-d8ba6b5f0462,false,false,"This document pertains specifically to cervical screening guidelines and information as offered by the NHS in England, and does not apply to Scotland, where cervical screening is managed differently under its own healthcare system."
00c3b6cb-1dc9-4d53-b758-adafe9cc011c,false,false,"The document specifically relates to statistics and reports released by the Ministry of Justice, which typically covers England and Wales. Scotland has its own justice system and statistical reporting handled by the Scottish Government, thus this document does not apply to Scotland."
02d30d86-bf99-40d9-9ab9-e9ef5bae54f6,false,false,"The report specifically concerns the Local Growth Fund and Getting Building Fund, which primarily apply to England. The evaluation does not cover Scotland, Wales, or Northern Ireland, as funding arrangements and governance structures differ significantly across these nations."
02c5e740-e820-4f56-b7f6-0c744a301f70,false,false,"This document pertains to applications managed by the Environment Agency, which oversees environmental regulations in England. It does not apply to Scotland, where environmental matters are governed by the Scottish Environment Protection Agency (SEPA)."
03ff3fa3-f245-4ee0-a34d-fdbde877c97b,false,false,"The document specifically addresses enteric fever data for England, Wales, and Northern Ireland only, without mentioning Scotland. Therefore, it does not apply to Scotland."
01323830-2fc3-4c68-85c8-d2ac786df5a6,false,false,"The ESFA Update is specific to England and addresses funding and educational initiatives managed by the Education and Skills Funding Agency (ESFA), which does not operate in Scotland. Scotland has its own education system and funding framework."
