id,applies_to_nation_input,applies_to_nation_output,reason
cee2fb04-aa3c-4f45-89bb-ab3f633dcc52,true,true,"This document pertains to an objection to admission arrangements for a primary academy school located in North Lincolnshire, England, thereby making it relevant to England."
bd3c9e3b-7464-4598-a279-dbea52989a10,true,true,"The document pertains to an installation located in Plaistow, which is in England. Therefore, it applies to England as it relates to the Environmental Agency's regulatory functions under the Industrial Emissions Directive within that jurisdiction."
e442e477-00f4-426a-bc77-cafabdba02ef,true,true,"The document discusses pupil characteristics and special educational needs provision, which are relevant to education policies in England. It references data collected via the school census, indicating it applies specifically to England's educational system."
c4927ff4-c586-4768-95a8-7cde147b8ab3,true,true,"The document is related to an environmental permit application governed by the Environmental Permitting (England and Wales) Regulations 2016, indicating that it applies specifically to England, as it references jurisdictions and regulations pertinent to England."
e419c8a3-1a9c-4178-990c-6145d7c86940,true,true,"This document provides hydrological data and environmental observations specific to the Solent and South Downs region, which is located in England. Additionally, it is published by the Environment Agency, the regulatory body responsible for environmental management in England, indicating its relevance to English water management practices."
56b11571-856a-44e9-9581-045fb7fc9723,true,true,"The document specifically discusses statistics and commentary on the criminal justice system in England and Wales, indicating its relevance to England."
aa2ca4b5-9600-4b02-a873-454f92bf7e68,true,true,"This document pertains to environmental permits issued by the Environment Agency, responsible for regulating industrial emissions in England."
27740b19-3f39-49df-ba2a-345a178e046b,true,true,"This document pertains to an environmental permit application submitted to the Environment Agency, which operates in England and Wales. The specific regulations mentioned (Environmental Permitting (England and Wales) Regulations 2016) indicate that the application is relevant to England."
f7921fc9-e53b-4c34-9ee3-a1d6bb5491c4,true,true,"This document pertains to the governance of charities in England, specifically outlining the rules and guidelines around trustee expenses as administered by the Charity Commission for England and Wales. It includes legal and procedural standards applicable within England."
a9409475-522c-458c-9098-99ff5e223c45,true,true,"This document applies to England as it specifically refers to the Environment Agency, which is responsible for environmental regulation and public consultations within England."
3654f704-d664-4f1b-8406-9fb2b0247068,true,true,"This document specifically relates to the Environment Agency's public consultation processes in England for waste and mining operations, water discharges, and other environmental permits, indicating it is applicable to England."
8df5e77d-3d3f-452d-ad17-47ccdf885a28,true,true,"This document specifically discusses local authority spending on education services and related data for local-authority-maintained schools, which applies directly to England."
6b54240f-7337-4f2c-b8a5-5ebcd78e8466,true,true,"This document likely applies to England as it pertains to fuel poverty trends and government statistics related to energy efficiency, which are primarily managed by the UK government and relevant to the energy policies in England."
9d8a33e2-4f3f-42fa-be83-5e5e115ffe4e,true,true,"This document pertains to Tenant Satisfaction Measures (TSMs) that are specifically related to regulating consumer standards in social housing, which is a matter governed by legislation applicable in England. The references to the Ministry of Housing, Communities and Local Government (MHCLG) and the Social Housing White Paper reinforce its relevance to England."
e97e21ec-25e4-4fdf-8350-8fabee290958,true,true,"This document pertains to a variation in admission arrangements for a primary school in Central Bedfordshire, which is located in England. Admission arrangements are governed by the local authority system in England, making it relevant to the jurisdiction of England."
c1986734-6b62-4d3c-96cf-598034a0e431,true,true,"This document provides guidance on obtaining support related to housing and legal aid, which is relevant in England, where specific procedures for applying for legal aid and addressing housing issues exist."
f8b99adf-72d7-4dc3-ac9a-802635d76d8b,true,true,"This document applies to England as it concerns the Department for Environment, Food and Rural Affairs (Defra), which is a UK government department primarily based in England. The document provides information on data protection regulations relevant to operations and practices in England."
f7cf57ae-bb0d-40bc-81f1-5330e487edd1,true,true,"This document applies to England because the Environment Agency is the regulatory body responsible for environmental protection in England, including the issuance of permits under the Industrial Emissions Directive for facilities located within its jurisdiction."
4138e4a0-08af-42c6-bd06-73504d594854,true,true,"This document discusses drought prospects, rainfall scenarios, and their impacts specifically in the context of England, referencing regional differences in rainfall distributions and groundwater levels across various areas of England."
661ca8e8-43c3-4c18-9aee-94e0017c59cd,true,true,"This document applies to England as the Environment Agency operates in England and is responsible for regulating waste, water discharge, and other environmental activities in this region."
a393cd21-8cc0-473b-a8a1-057bb695c2ef,true,true,"This document pertains to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, indicating its applicability to England as well as Wales."
78fc8499-28a6-4ded-b76f-badb5fec5a6f,true,true,"This document sets out procedures and regulations relevant to higher-risk building work and the role of the Building Safety Regulator (BSR) in overseeing compliance with building regulations, applicable in England."
a8008fac-f5c6-40c4-829f-e068fdac302c,true,true,"This document pertains to the Local Land Charges register, which is a system that operates within England's property law framework, thereby applying specifically to England."
0bfd19b6-9919-4b23-984d-a6ea7256e0c2,true,true,"This document applies to England as it relates to the regulations and requirements set forth in the Building Safety Act 2022, which is specific to England. It outlines the obligations of accountable persons (APs) for high-rise residential buildings in terms of safety and documentation requirements."
fed6fa58-d927-455d-b405-3fd8a3ff5d23,true,true,"This document pertains to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, indicating its applicability to England."
f32f8b99-03fd-4057-95fd-493491c80725,true,true,"The document specifically discusses registered provider social housing stock and related statistics that pertain exclusively to data collected in England. It outlines housing units, rents, and trends applicable to the social housing framework governed by English regulations."
537527bc-8081-4496-a579-f918a2f4b7ab,true,true,"The document pertains to an environmental permit application under the Environmental Permitting (England and Wales) Regulations 2016, which specifically indicates it applies to England, as well as Wales."
10f923ef-484d-417f-a793-236922e6523c,true,true,"This document specifically addresses issues and strategies related to homelessness in the UK, emphasizing the experiences and recommendations that guide policy changes applicable within England's housing and homelessness sector."
8cd5802b-3352-49ba-bcee-eea52f790d2b,true,true,The Environment Act 2021 applies to England as it establishes legally binding environmental targets and frameworks specifically for the statutory management and conservation of species within England's jurisdiction.
e9939778-ca21-4529-82f7-f70642e43a92,true,true,"This document applies to England as Defra (Department for Environment, Food and Rural Affairs) is an English government department and the details of special advisers' activities are relevant within the context of English governance."
08a4a333-c94a-460d-b9c6-24a4fe5f2b3a,true,true,"This document pertains to the issuance of an environmental permit under the Environmental Permitting Regulations, which apply specifically to England and Wales. Given that the application is being processed by the Environment Agency, which operates in England, this document explicitly applies to England."
de0c86c0-3ff9-4495-8038-c84ca5ecbeb3,true,true,"This document pertains to the financial health and regulatory oversight of Private Registered Providers (PRPs) in the UK social housing sector, which includes detailed discussions on policies, budgets, and financial assessments that directly affect England's housing market and social housing policies."
949f50f2-909f-44f8-a74a-e4548f14f3b4,true,true,"This document applies to England as it discusses management fee limits for retirement leasehold accommodation and references the Ministry of Housing, Communities and Local Government, which is an England-specific government department."
f9d3f7f5-465b-4ce8-9b4c-e683139ad0b3,true,true,"This regulatory position statement (RPS) pertains to waste management activities governed by the Environment Agency, which regulates environmental permits in England. The reference to the Environmental Permitting (England and Wales) Regulations 2016 confirms its applicability to England."
3f57de56-95e7-4bed-8223-df8892b306aa,false,true,"This publication provides information that is relevant to policies and regulations that specifically apply to England, thereby affecting residents and organizations within the nation."
bfc59a27-74e5-4972-8637-64bfac1ca9f2,true,true,"This document concerns an application for an environmental permit under the Environmental Permitting (England and Wales) Regulations, which specifically applies to England."
e70488f6-cbbe-4c9c-a3b1-1f9c416b97e9,true,true,"This document pertains to the Environment Agency, which is a regulatory body for England, responsible for overseeing environmental standards and permits related to waste, water, and air quality. Therefore, the content applies to England."
c3f9c733-b070-4ea1-9988-9a2de5050b16,true,true,"This document pertains to a planning application for infrastructure development that is specifically located in England, as indicated by references to locations and roads such as A4130, Didcot, and Clifton Hampden, which are all situated in England."
e32f4035-f6ff-41bc-94e7-ebe60a57d2d2,true,true,"This document specifically presents statistics related to civil county court cases processed in England and Wales, making it applicable to England."
e5425427-024c-46d7-864c-442bf6a8c908,true,true,The Environment Agency is responsible for regulating environmental permits in England. This document regarding a permit issued under the Industrial Emissions Directive pertains to a specific operator and installation located in England.
03d4017f-09fe-4e02-baeb-d4cb70f5bedb,true,true,"This report specifically presents key statistics and developments related to the Criminal Justice System for England and Wales, indicating its applicability to England."
90aea7b9-04e2-4be3-87c9-cc8e7dbecfac,true,true,"This document pertains to the Environmental Agency and involves environmental permitting regulations specifically relevant to England, as it refers to the Environmental Permitting (England and Wales) Regulations 2016."
f38eef10-ead9-4912-8910-0a08d7bd29aa,true,true,"This document pertains to the governance and viability assessment of YMCA St Paul's Group, which operates in England. The references to regulatory standards and social housing context indicate that it is specifically relevant to the English social housing sector."
9f6a7ca9-df5e-425a-981c-99c9488809db,true,true,"This document applies to England as it references the Freedom of Information Act 2000, which is a piece of legislation specific to England, and conducted by Homes England, a government agency operating within England."
8933538e-7320-49b3-890e-0bfe8b78c3a6,true,true,"The guidance specifically addresses individuals in England who are affected by the transition from various benefits to Universal Credit, including those who receive Migration Notice letters, a situation relevant to policies administered in England."
bd1149d5-f050-486f-b826-ae9f38d19efd,true,true,"This document discusses the public consultation process managed by the Environment Agency, which is responsible for environmental regulation in England. Therefore, it specifically applies to England."
c4c4a622-7359-4df1-a6fe-a12789f7e644,true,true,"This document specifically refers to a new application for an environmental permit under the Environmental Permitting Regulations which apply to England and Wales, and since the application is from a company located in England, it is relevant to that nation."
52b449ed-d291-4baf-a67a-6e8f1be9843e,true,true,"This document applies to England as it refers specifically to the Environmental Permitting (England and Wales) Regulations 2016 and pertains to an application processed by the Environment Agency, which is responsible for environmental regulation in England."
f98475f7-1ff1-4991-a53e-873efb7557c1,true,true,"This document pertains to the Environment Agency's regulatory activities and financial operations, which are applicable in England as Environment Agency operates primarily within England's jurisdiction to safeguard the environment, deliver regulatory services, and manage public money."
39d44c74-6f89-4303-97f7-03d82863c635,true,true,"This document specifically includes safety in custody statistics for prison custody in England and Wales, indicating its applicability to both regions. However, the primary focus on custody statistics suggests a foundational relevance to England."
f7b048be-ca2b-4344-b4d5-949795325271,true,true,"These gas consumption statistics include data that pertains specifically to areas within England, reflecting local energy usage patterns relevant for policy and environmental considerations."
669c4369-7e8c-4960-9fae-6ec8807afd27,true,true,"This document relates to the Housing and Regeneration Act 2008, which governs social housing and landlords in England, specifically setting out the framework for inspections of registered providers of social housing. Therefore, it directly applies to England."
d36531fa-86b7-49bc-84c4-0bdb7ee99614,true,true,"This document pertains to the Regulator of Social Housing, which is responsible for overseeing social housing in England, hence it applies specifically to England."
dd5798f2-3312-4cb5-a2af-e048cd78f58c,false,false,"This document specifically addresses emergency care department waiting times in Northern Ireland and mentions the performance of trusts there, making it irrelevant to England."
d0b18f64-f428-43b9-ac5d-a9bf1854aba5,true,true,"This document pertains to applications made to the Environment Agency regarding water abstraction licences, which fall under laws applicable in England. Severn Trent Water Limited operates within England, hence the document is relevant to England."
88c0d2df-0d41-4ab5-b007-16ebbfa1ce5b,true,true,This document is relevant to England as the Environment Agency is a specific agency operating within England that oversees environmental regulations and permits under the Industrial Emissions Directive.
5d27ef4f-fd0c-45fc-8bb3-336e3b5b8398,true,true,"The publication reports on proven reoffending statistics specifically for England and Wales, providing context and comparisons pertinent to both nations. Given the distinct legal frameworks and justice systems, it directly relates to England's data on offenders and their reoffending rates."
25213158-22d5-400b-98b8-d8ef5aaacf5a,true,true,"This document pertains to the release of educational statistics managed by bodies such as Ofqual and the Department for Education, which are relevant to England's education system."
1ce6b2f2-e5c2-45e7-9b6b-037a32ff1b3f,true,true,"The document pertains to data collected and published by the Home Office, which is responsible for policing and crime statistics in England."
c163f658-7735-469d-9397-3641aab65b7a,true,true,"This document pertains to planning decisions related to renewable energy installations, which falls under the jurisdiction of local planning authorities in England. Therefore, it applies to England."
34ffa0e7-1374-4bba-8ac2-9e60ca181aa7,true,true,"This document specifically pertains to the Environmental Permitting (England and Wales) Regulations 2016, indicating its applicability to England as well as Wales."
e34e9024-97a5-4a83-90e1-b6c9d3105445,true,true,"This document applies to England as it refers to the Regulator of Social Housing, which oversees social housing providers specifically in England, ensuring compliance with regulatory standards."
65ee4061-93d1-4f82-b60f-58312f4ecf36,true,true,"This document discusses the HMCTS reform and initiatives related to the justice system, which is managed by the Ministry of Justice (MOJ) in England. Therefore, it specifically applies to England."
1dde4ef2-eff4-4f13-b892-32c5553bb574,true,true,"This document pertains to the Health Research Authority (HRA), which is established under UK law, specifically the Care Act 2014, and operates governed by the Department of Health and Social Care (DHSC). As the DHSC primarily oversees health care in England, the framework document is applicable to England's health and social care research governance."
ef3f7236-2d5d-4e24-8ac9-53df618299c5,true,true,"This document contains financial data related to local authority expenditure, which is applicable to England as local authorities in England manage their own revenue budgets and expenditures based on the specified financial year."
a6e34c72-b3fe-4c44-929e-ff847b70358a,false,false,"This document specifically refers to registration requirements for building inspectors in Wales under the Building Safety Regulator, which does not apply to England."
60d400a5-5c55-4979-808c-01eb2fa03459,true,true,"This document pertains to an environmental permit application specifically regulated under the Environmental Permitting (England and Wales) Regulations 2016, indicating its applicability to England."
278159f7-0408-47a0-89b5-299a58dbf3c2,true,true,"This document concerns the Environment Agency, which operates in England, indicating that it specifically applies to England."
355e794f-14dc-44bb-b643-3bf772a96f98,true,false,This document specifically addresses actions and initiatives related to the Criminal Justice System in Wales and does not pertain to England.
41c2bf73-26dd-40ef-9cf9-02b27f2b2ace,true,true,"The document pertains to an environmental permit application processed by the Environment Agency, which operates within England, hence it applies to England."
03a85a64-41d9-47d6-a7a8-d05063ba5e22,true,true,"This document provides information related to the HM Courts and Tribunals Service, which operates under the jurisdiction of England. Therefore, it applies to England as it discusses procedures relevant to accessing court and tribunal forms."
1f13502c-8d20-4153-9a2a-82dae0506091,true,true,"This guide pertains to grants and incentives for agroforestry, which are part of agricultural policy in England. The Sustainable Farming Incentive and Countryside Stewardship are specific to England's farming support schemes."
48f703a4-0793-453e-8bb1-f2e638073bf5,true,true,"This document specifically details the Right to Buy scheme and related housing statistics as administered by the Ministry of Housing, Communities and Local Government (MHCLG), which applies to England. The content discusses policies, data collection methods, and legislation relevant to English local authorities and does not extend to the devolved administrations of Wales, Scotland, or Northern Ireland."
c5bd8123-f2c6-4c49-b961-273c8b5a6e44,true,true,"This document provides official statistics related to Personal Independence Payments (PIP), which are part of the social security system in England. PIP is a benefit aimed at helping individuals with disabilities in their daily living and mobility costs, primarily applicable to residents in England."
cc96b530-578f-47ae-a33f-2eea3a5cb3e0,true,true,"This document applies to England as it is published by Defra, a department of the UK government based in England, and relates to the operations of special advisers within the UK government."
077d0db3-0d0e-40c3-84eb-76507af2dec1,true,true,"This document pertains to an application for an environmental permit governed by the Environmental Permitting (England and Wales) Regulations 2016, indicating it specifically applies to England."
cfb05bde-ebd1-4547-bf54-2141cb204b3b,true,true,"The document relates to a planning application in the UK, specifically concerning a proposed development that includes alterations to existing roads and junctions, which indicates that it is likely situated in England, where such planning processes and infrastructure impacts are regulated."
d2bc43e4-999d-4fd9-9fa9-afefad40265f,true,true,"This document specifically references data and metrics regarding ambulance services and clinical outcomes for patients in England, thus clearly indicating its relevance and application to England."
3f1c6b21-bd77-4a1a-8391-c5d144d776cc,true,true,"The document refers to the Environment Agency, which operates in England and is responsible for regulating waste and water activities, thus making it applicable to England."
d2679ec9-1f63-4fd8-8e56-75c7f3af8668,true,true,"The document specifies that the data collected pertains to Sub-ICB Locations in England and includes various metrics related to NHS Continuing Healthcare (NHS CHC) referrals and assessments, indicating it applies specifically to England."
a03d1515-4942-475a-92f6-187f52fd6d49,true,true,"This regulatory judgement concerns Golden Lane Housing Limited, which operates in the UK social housing sector, providing services in England. As the assessment and publication processes are conducted by a UK regulatory body overseeing housing providers, the document applies to England."
e299c673-1266-4d2e-aa40-3b2b7ed3b18e,true,true,"The document specifically mentions 'The Teachers’ Disciplinary (England) Regulations 2012' and references a teacher based in London, indicating that it is relevant to England."
0bae810f-c238-48a1-ba7c-fe1a69e3a45c,true,true,"The document pertains to an application for an environmental permit made to the Environment Agency, which is responsible for environmental regulation in England. As it specifically references the Environmental Permitting (England and Wales) Regulations 2016 and is linked to a location in Cornwall, it applies to England."
81f1838a-6725-47b5-90d5-96747e89b730,true,true,"This document pertains to the Land Compensation Act 1973 and details changes related to the A30 Chiverton to Carland Cross, located in England. Therefore, it applies specifically to England."
47f857e5-bc75-4677-b725-e1ae821ceba8,true,true,"This document pertains to an environmental permit application made to the Environment Agency, which operates in England and Wales. Since it specifically mentions the regulations applicable to England, it clearly applies to England."
e83ebe1d-28bd-47e4-bf4f-ff62e3c5d3ae,true,true,"This document contains requirements related to land applications which are relevant to England, particularly in the context of land management and planning applications governed by UK law."
bba94cf1-7206-4ff3-95a7-82e432f66a7f,true,true,"This document applies to England as it discusses water quality monitoring and regulations specifically set forth in the Environmental Targets (Water) (England) Regulations 2023, which pertain to the management of water bodies and pollution control within England."
a73d6f2f-6da3-47c5-9e5d-d0b48fc34f3e,true,true,"This document applies to England as it outlines a directive from a UK Government Minister, specifically targeting local authorities within England to handle waste management for single-use vapes."
676ac698-e548-4fb0-b1db-e6193ffaba6f,true,true,"This document relates to an application for an environmental permit under regulations applicable specifically to England and Wales, indicating that it applies to England."
6dfe702e-9533-4c97-9798-2194048db061,true,true,"This document pertains to an application for an environmental permit under the Environmental Permitting (England and Wales) Regulations 2016, specifically addressing a location in Crawley, West Sussex, which is in England. The content is explicitly related to environmental regulations that apply within England."
3fc6f7d2-74aa-4797-b22b-5efc0da4da7f,true,true,"This document pertains to regulations and actions of the Environment Agency, which is responsible for environmental protection in England, indicating its direct applicability to England."
d79356b0-2ec5-496d-a29e-a5295c21e46d,true,true,"This document pertains to the Land Compensation Act 1973 and the National Highways Limited, which operates in England. It addresses highway alterations and compensation for property owners affected by these changes, indicating that it specifically applies to England."
a23d9c33-9efb-49d9-a83d-e6f2b7c47292,true,true,"The document pertains specifically to the probation services within the North East region of England, as indicated by references to various locations such as County Durham, Darlington, and Newcastle Upon Tyne."
bc3dc538-6f1a-4f5d-8836-49cc506fc743,true,true,"This document applies to England as it discusses the national framework for water resource management planning (WRMP24), which is a key component of England's water supply strategy, assessing future water needs and supply-demand balances specific to the region."
1d77695e-90db-451c-a1b4-71bdbc6e0b9a,true,true,"This document concerns the regulatory judgement of Two Rivers Housing, which operates in South West England and provides social housing, making it applicable to England."
9d881a7c-b4fb-40e8-9f7d-d1e568245dc4,true,true,"The document specifically mentions data for frontline healthcare workers in trusts, independent sector healthcare providers, and GP practices, all of which are located in England."
76e6728b-0958-4984-878c-32398bee85a8,true,true,"This document applies to England as the Environment Agency is a key regulatory body operating within England, responsible for overseeing environmental protections including waste and water management."
ec7b1c10-9074-4a84-a730-d48a983f98fe,true,true,"This document pertains to the Secretary of State for Education's recommendations regarding pay awards for teachers and school leaders, which applies to England as education policy and pay structures are devolved matters in the UK."
49a339ac-98d5-4605-9977-6b0e0898bca4,true,true,"This document specifically states that the general licence applies to England, indicating the regulations or guidelines for poultry carcass movement are relevant for this nation."
5ae0e699-af7c-45e8-8c33-425a0b30ef3e,true,true,"This document applies to England as it outlines the governance and eligibility criteria for the National Clinical Impact Awards (NCIAs) scheme, which is managed by the Advisory Committee on Clinical Impact Awards (ACCIA) specifically for the Department of Health and Social Care in England."
